PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-0.38047043625163185,0.04499817347269121,-0.26443331709731505,-0.4758909725840467,0.4886051340645506,-0.08189007824560898,0.5494784952080375,-0.09722466713307525
-0.39375834368968454,-0.042635922904121215,-0.06287358856140232,-0.29244193288852927,0.015391021412887035,-0.3417061853555591,-0.5085031295862563,0.6148867693757168
-0.26054087266496073,0.7317125213376746,-0.22734501401841356,-0.14312726425844705,-0.45689590185919093,0.3386389928493437,-0.021467571968626836,-0.025553499868600393
0.3202186536842813,0.49413190964964054,-0.4169504359002576,0.3390454637721113,0.4095793167330674,-0.41588957328157866,-0.15382325063424615,-0.010641000950039309
-0.3569562636047504,0.23906876531537824,0.491446423329018,0.2374268124350578,0.5509960302070424,0.3578278272421995,-0.2777753064014844,-0.0934921010499169
-0.3936730534849242,-0.11726543699846578,-0.06701069177600437,0.018320886654833633,-0.1754982453931468,-0.39874446732181146,-0.3126280607325911,-0.734105692548456
-0.37759187961926605,0.12014697061779009,0.2701769547059863,0.5220671046660338,-0.21986749709768544,-0.3963015936240719,0.4882961692243256,0.23153749372455903
-0.32373323384484015,-0.3622808753348784,-0.6177239712076027,0.47255375344780676,0.04220286571297314,0.38052271424281636,-0.045242981112754516,0.10214627207969097
